Match ID,Match Name,Match Date,Series Name,Team1 Name,Team1 Runs Scored,Team1 Wickets Fell,Team2 Name,Team2 Runs Scored,Team2 Wickets Fell,Match Venue (Stadium),Match Venue (City),Match Venue (Country),Toss Winner,Match Winner,Match Result Text,MOM Player
441783,Kenya Vs Netherlands 2Nd Odi,2010-02-18,Netherlands tour of Kenya  - 2010 (2009/10),Netherlands,200.0,10.0,Kenya,120.0,10.0,Gymkhana Club Ground,Nairobi,Kenya,Kenya,Netherlands,Netherlands won by 80 runs,0.0
441781,Afghanistan Vs Canada 2Nd Odi,2010-02-18,Afghanistan tour of United Arab Emirates  - 2010 (2009/10),Afghanistan,177.0,10.0,Canada,178.0,6.0,Sharjah Cricket Association Stadium,Sharjah,United Arab Emirates,Canada,Canada,Canada won by 4 wickets (with 64 balls remaining),45306.0
406196,Australia Vs West Indies 5Th Odi,2010-02-19,West Indies tour of Australia  - 2009 (2009/10),Australia,324.0,5.0,West Indies,199.0,10.0,Melbourne Cricket Ground,Melbourne,Australia,Australia,Australia,Australia won by 125 runs,9235.0
441827,India Vs South Africa 1St Odi,2010-02-21,South Africa tour of India  - 2010 (2009/10),India,298.0,9.0,South Africa,297.0,10.0,Sawai Mansingh Stadium,Jaipur,India,South Africa,India,India won by 1 run,49247.0
441828,India Vs South Africa 2Nd Odi,2010-02-24,South Africa tour of India  - 2010 (2009/10),India,401.0,3.0,South Africa,248.0,10.0,Captain Roop Singh Stadium,Gwalior,India,India,India,India won by 153 runs,1934.0
441829,India Vs South Africa 3Rd Odi,2010-02-27,South Africa tour of India  - 2010 (2009/10),South Africa,365.0,2.0,India,275.0,10.0,Sardar Patel Stadium,Ahmedabad,India,South Africa,South Africa,South Africa won by 90 runs,46533.0
426420,Bangladesh Vs England 1St Odi,2010-02-28,England tour of Bangladesh  - 2010 (2009/10),Bangladesh,228.0,10.0,England,229.0,4.0,Shere Bangla National Stadium,Dhaka,Bangladesh,England,England,England won by 6 wickets (with 24 balls remaining),48391.0
426421,Bangladesh Vs England 2Nd Odi,2010-03-02,England tour of Bangladesh  - 2010 (2009/10),Bangladesh,260.0,6.0,England,261.0,8.0,Shere Bangla National Stadium,Dhaka,Bangladesh,England,England,England won by 2 wickets (with 7 balls remaining),47055.0
423791,New Zealand Vs Australia 1St Odi,2010-03-03,Australia tour of New Zealand  - 2010 (2009/10),Australia,275.0,8.0,New Zealand,281.0,8.0,McLean Park,Napier,New Zealand,Australia,New Zealand,New Zealand won by 2 wickets (with 4 balls remaining),44930.0
439140,West Indies Vs Zimbabwe 1St Odi,2010-03-04,Zimbabwe tour of West Indies  - 2010 (2009/10),Zimbabwe,254.0,5.0,West Indies,252.0,9.0,Providence Stadium,Providence,West Indies,Zimbabwe,Zimbabwe,Zimbabwe won by 2 runs,45240.0
426422,Bangladesh Vs England 3Rd Odi,2010-03-05,England tour of Bangladesh  - 2010 (2009/10),England,284.0,5.0,Bangladesh,239.0,9.0,Zahur Ahmed Chowdhury Stadium,Chattogram,Bangladesh,Bangladesh,England,England won by 45 runs,49047.0
423792,New Zealand Vs Australia 2Nd Odi,2010-03-06,Australia tour of New Zealand  - 2010 (2009/10),Australia,273.0,7.0,New Zealand,253.0,10.0,Eden Park,Auckland,New Zealand,Australia,Australia,Australia won by 12 runs (D/L method),4380.0
439141,West Indies Vs Zimbabwe 2Nd Odi,2010-03-06,Zimbabwe tour of West Indies  - 2010 (2009/10),Zimbabwe,206.0,10.0,West Indies,208.0,6.0,Providence Stadium,Providence,West Indies,Zimbabwe,West Indies,West Indies won by 4 wickets (with 13 balls remaining),10223.0
423793,New Zealand Vs Australia 3Rd Odi,2010-03-09,Australia tour of New Zealand  - 2010 (2009/10),New Zealand,245.0,10.0,Australia,248.0,4.0,Seddon Park,Hamilton,New Zealand,Australia,Australia,Australia won by 6 wickets (with 16 balls remaining),6426.0
439142,West Indies Vs Zimbabwe 3Rd Odi,2010-03-10,Zimbabwe tour of West Indies  - 2010 (2009/10),West Indies,245.0,9.0,Zimbabwe,104.0,10.0,Arnos Vale Ground,Kingstown,West Indies,Zimbabwe,West Indies,West Indies won by 141 runs,44829.0
423794,New Zealand Vs Australia 4Th Odi,2010-03-11,Australia tour of New Zealand  - 2010 (2009/10),New Zealand,238.0,10.0,Australia,202.0,4.0,Eden Park,Auckland,New Zealand,Australia,Australia,Australia won by 6 wickets (with 17 balls remaining) (D/L method),12049.0
439143,West Indies Vs Zimbabwe 4Th Odi,2010-03-12,Zimbabwe tour of West Indies  - 2010 (2009/10),Zimbabwe,141.0,10.0,West Indies,142.0,6.0,Arnos Vale Ground,Kingstown,West Indies,West Indies,West Indies,West Indies won by 4 wickets (with 93 balls remaining),45257.0
423795,New Zealand Vs Australia 5Th Odi,2010-03-13,Australia tour of New Zealand  - 2010 (2009/10),New Zealand,241.0,9.0,Australia,190.0,10.0,Westpac Stadium,Wellington,New Zealand,Australia,New Zealand,New Zealand won by 51 runs,49108.0
439144,West Indies Vs Zimbabwe 5Th Odi,2010-03-14,Zimbabwe tour of West Indies  - 2010 (2009/10),Zimbabwe,161.0,10.0,West Indies,165.0,6.0,Arnos Vale Ground,Kingstown,West Indies,West Indies,West Indies,West Indies won by 4 wickets (with 134 balls remaining),7568.0
448370,West Indies Vs Canada Only Odi,2010-04-13,Canada tour of West Indies  - 2010 (2009/10),West Indies,316.0,4.0,Canada,108.0,10.0,Sabina Park,Kingston,West Indies,West Indies,West Indies,West Indies won by 208 runs,2120.0
448369,West Indies Vs Ireland Only Odi,2010-04-15,Ireland tour of West Indies  - 2010 (2009/10),Ireland,219.0,10.0,West Indies,213.0,4.0,Sabina Park,Kingston,West Indies,Ireland,West Indies,West Indies won by 6 wickets (with 6 balls remaining) (D/L method),6405.0
439147,West Indies Vs South Africa 1St Odi,2010-05-22,South Africa tour of West Indies  - 2010 (2010),South Africa,280.0,7.0,West Indies,215.0,10.0,Sir Vivian Richards Stadium,North Sound,West Indies,West Indies,South Africa,South Africa won by 66 runs (D/L method),9952.0
439148,West Indies Vs South Africa 2Nd Odi,2010-05-24,South Africa tour of West Indies  - 2010 (2010),South Africa,300.0,5.0,West Indies,283.0,10.0,Sir Vivian Richards Stadium,North Sound,West Indies,South Africa,South Africa,South Africa won by 17 runs,9952.0
452146,Zimbabwe Vs India 1St Match,2010-05-28,"Zimbabwe Triangular Series India, Sri Lanka, Zimbabwe - 2010 (2010)",India,285.0,5.0,Zimbabwe,289.0,4.0,Queens Sports Club,Bulawayo,Zimbabwe,India,Zimbabwe,Zimbabwe won by 6 wickets (with 10 balls remaining),45253.0
439149,West Indies Vs South Africa 3Rd Odi,2010-05-28,South Africa tour of West Indies  - 2010 (2010),South Africa,224.0,10.0,West Indies,157.0,10.0,Windsor Park,Roseau,West Indies,South Africa,South Africa,South Africa won by 67 runs,46533.0
452147,India Vs Sri Lanka 2Nd Match,2010-05-30,"Zimbabwe Triangular Series India, Sri Lanka, Zimbabwe - 2010 (2010)",Sri Lanka,242.0,10.0,India,243.0,3.0,Queens Sports Club,Bulawayo,Zimbabwe,India,India,India won by 7 wickets (with 39 balls remaining),48405.0
439150,West Indies Vs South Africa 4Th Odi,2010-05-30,South Africa tour of West Indies  - 2010 (2010),West Indies,303.0,6.0,South Africa,304.0,3.0,Windsor Park,Roseau,West Indies,West Indies,South Africa,South Africa won by 7 wickets (with 0 balls remaining),9952.0
452148,Zimbabwe Vs Sri Lanka 3Rd Match,2010-06-01,"Zimbabwe Triangular Series India, Sri Lanka, Zimbabwe - 2010 (2010)",Zimbabwe,118.0,10.0,Sri Lanka,119.0,1.0,Queens Sports Club,Bulawayo,Zimbabwe,Sri Lanka,Sri Lanka,Sri Lanka won by 9 wickets (with 64 balls remaining),11385.0
452149,Zimbabwe Vs India 4Th Match,2010-06-03,"Zimbabwe Triangular Series India, Sri Lanka, Zimbabwe - 2010 (2010)",India,194.0,9.0,Zimbabwe,197.0,3.0,Harare Sports Club,Harare,Zimbabwe,Zimbabwe,Zimbabwe,Zimbabwe won by 7 wickets (with 70 balls remaining),45253.0
439151,West Indies Vs South Africa 5Th Odi,2010-06-03,South Africa tour of West Indies  - 2010 (2010),West Indies,252.0,6.0,South Africa,255.0,9.0,Queen's Park Oval,Port of Spain,West Indies,West Indies,South Africa,South Africa won by 1 wicket (with 2 balls remaining),2232.0
452150,India Vs Sri Lanka 5Th Match,2010-06-05,"Zimbabwe Triangular Series India, Sri Lanka, Zimbabwe - 2010 (2010)",India,268.0,9.0,Sri Lanka,270.0,4.0,Harare Sports Club,Harare,Zimbabwe,Sri Lanka,Sri Lanka,Sri Lanka won by 6 wickets (with 10 balls remaining),52371.0
452151,Zimbabwe Vs Sri Lanka 6Th Match,2010-06-07,"Zimbabwe Triangular Series India, Sri Lanka, Zimbabwe - 2010 (2010)",Sri Lanka,236.0,10.0,Zimbabwe,240.0,2.0,Harare Sports Club,Harare,Zimbabwe,Zimbabwe,Zimbabwe,Zimbabwe won by 8 wickets (with 13 balls remaining),45253.0
452152,Zimbabwe Vs Sri Lanka Final,2010-06-09,"Zimbabwe Triangular Series India, Sri Lanka, Zimbabwe - 2010 (2010)",Zimbabwe,199.0,10.0,Sri Lanka,203.0,1.0,Harare Sports Club,Harare,Zimbabwe,Sri Lanka,Sri Lanka,Sri Lanka won by 9 wickets (with 92 balls remaining),7419.0
455231,Sri Lanka Vs Pakistan 1St Match,2010-06-15,"Asia Cup Bangladesh, India, Pakistan, Sri Lanka in Sri Lanka - 2010 (2010)",Sri Lanka,242.0,9.0,Pakistan,226.0,10.0,Rangiri Dambulla International Stadium,Dambulla,Sri Lanka,Sri Lanka,Sri Lanka,Sri Lanka won by 16 runs,4169.0
426390,England Vs Australia 4Th Odi,2010-06-30,Australia tour of England and Ireland  - 2010 (2010),Australia,290.0,5.0,England,212.0,10.0,Kennington Oval,London,England,England,Australia,Australia won by 78 runs,12601.0
442232,Netherlands Vs Scotland Only Odi,2010-06-15,Scotland tour of Netherlands  - 2010 (2010),Scotland,235.0,6.0,Netherlands,236.0,4.0,Hazelaarweg,Rotterdam,Netherlands,Scotland,Netherlands,Netherlands won by 6 wickets (with 3 balls remaining),48736.0
455232,Bangladesh Vs India 2Nd Match,2010-06-16,"Asia Cup Bangladesh, India, Pakistan, Sri Lanka in Sri Lanka - 2010 (2010)",Bangladesh,167.0,10.0,India,168.0,4.0,Rangiri Dambulla International Stadium,Dambulla,Sri Lanka,Bangladesh,India,India won by 6 wickets (with 116 balls remaining),7773.0
426384,Ireland Vs Australia Only Odi,2010-06-17,Australia tour of England and Ireland  - 2010 (2010),Australia,231.0,9.0,Ireland,192.0,10.0,Clontarf Cricket Club Ground,Dublin,Ireland,Australia,Australia,Australia won by 39 runs,9235.0
455233,Sri Lanka Vs Bangladesh 3Rd Match,2010-06-18,"Asia Cup Bangladesh, India, Pakistan, Sri Lanka in Sri Lanka - 2010 (2010)",Sri Lanka,312.0,4.0,Bangladesh,186.0,10.0,Rangiri Dambulla International Stadium,Dambulla,Sri Lanka,Sri Lanka,Sri Lanka,Sri Lanka won by 126 runs,7419.0
455234,India Vs Pakistan 4Th Match,2010-06-19,"Asia Cup Bangladesh, India, Pakistan, Sri Lanka in Sri Lanka - 2010 (2010)",Pakistan,267.0,10.0,India,271.0,7.0,Rangiri Dambulla International Stadium,Dambulla,Sri Lanka,Pakistan,India,India won by 3 wickets (with 1 ball remaining),7773.0
426406,Scotland Vs England Only Odi,2010-06-19,England in Scotland ODI Match England in Scotland - 2010 (2010),Scotland,211.0,10.0,England,213.0,3.0,Grange Cricket Club Ground,Edinburgh,Scotland,Scotland,England,England won by 7 wickets (with 98 balls remaining),0.0
455235,Bangladesh Vs Pakistan 5Th Match,2010-06-21,"Asia Cup Bangladesh, India, Pakistan, Sri Lanka in Sri Lanka - 2010 (2010)",Pakistan,385.0,7.0,Bangladesh,246.0,5.0,Rangiri Dambulla International Stadium,Dambulla,Sri Lanka,Pakistan,Pakistan,Pakistan won by 139 runs,4169.0
455236,Sri Lanka Vs India 6Th Match,2010-06-22,"Asia Cup Bangladesh, India, Pakistan, Sri Lanka in Sri Lanka - 2010 (2010)",India,209.0,10.0,Sri Lanka,211.0,3.0,Rangiri Dambulla International Stadium,Dambulla,Sri Lanka,Sri Lanka,Sri Lanka,Sri Lanka won by 7 wickets (with 75 balls remaining),11374.0
426387,England Vs Australia 1St Odi,2010-06-22,Australia tour of England and Ireland  - 2010 (2010),Australia,267.0,7.0,England,268.0,6.0,The Rose Bowl,Southampton,England,Australia,England,England won by 4 wickets (with 24 balls remaining),47055.0
455237,Sri Lanka Vs India Final,2010-06-24,"Asia Cup Bangladesh, India, Pakistan, Sri Lanka in Sri Lanka - 2010 (2010)",India,268.0,6.0,Sri Lanka,187.0,10.0,Rangiri Dambulla International Stadium,Dambulla,Sri Lanka,India,India,India won by 81 runs,8813.0
426388,England Vs Australia 2Nd Odi,2010-06-24,Australia tour of England and Ireland  - 2010 (2010),Australia,239.0,7.0,England,243.0,6.0,Sophia Gardens,Cardiff,England,Australia,England,England won by 4 wickets (with 28 balls remaining),48440.0
426389,England Vs Australia 3Rd Odi,2010-06-27,Australia tour of England and Ireland  - 2010 (2010),Australia,212.0,10.0,England,214.0,9.0,Old Trafford,Manchester,England,England,England,England won by 1 wicket (with 5 balls remaining),7013.0
450370,Afghanistan Vs Canada 1St Match,2010-07-01,"ICC World Cricket League Division One Afghanistan, Canada, Ireland, Kenya, Netherlands, Scotland in Netherlands - 2010 (2010)",Canada,257.0,7.0,Afghanistan,258.0,4.0,Sportpark Westvliet,The Hague,Netherlands,Canada,Afghanistan,Afghanistan won by 6 wickets (with 8 balls remaining),53602.0
450371,Ireland Vs Kenya 2Nd Match,2010-07-01,"ICC World Cricket League Division One Afghanistan, Canada, Ireland, Kenya, Netherlands, Scotland in Netherlands - 2010 (2010)",Kenya,163.0,10.0,Ireland,164.0,3.0,Hazelaarweg,Rotterdam,Netherlands,Ireland,Ireland,Ireland won by 7 wickets (with 61 balls remaining),51559.0
450372,Netherlands Vs Scotland 3Rd Match,2010-07-01,"ICC World Cricket League Division One Afghanistan, Canada, Ireland, Kenya, Netherlands, Scotland in Netherlands - 2010 (2010)",Netherlands,234.0,6.0,Scotland,235.0,9.0,VRA Ground,Amstelveen,Netherlands,Netherlands,Scotland,Scotland won by 1 wicket (with 1 ball remaining),48736.0
450373,Afghanistan Vs Ireland 4Th Match,2010-07-03,"ICC World Cricket League Division One Afghanistan, Canada, Ireland, Kenya, Netherlands, Scotland in Netherlands - 2010 (2010)",Ireland,237.0,9.0,Afghanistan,198.0,10.0,Hazelaarweg,Rotterdam,Netherlands,Ireland,Ireland,Ireland won by 39 runs,48527.0
450374,Canada Vs Scotland 5Th Match,2010-07-03,"ICC World Cricket League Division One Afghanistan, Canada, Ireland, Kenya, Netherlands, Scotland in Netherlands - 2010 (2010)",Scotland,236.0,4.0,Canada,126.0,9.0,VRA Ground,Amstelveen,Netherlands,Scotland,Scotland,Scotland won by 69 runs (D/L method),44588.0
450375,Netherlands Vs Kenya 6Th Match,2010-07-03,"ICC World Cricket League Division One Afghanistan, Canada, Ireland, Kenya, Netherlands, Scotland in Netherlands - 2010 (2010)",Netherlands,229.0,10.0,Kenya,112.0,10.0,Sportpark Westvliet,The Hague,Netherlands,Kenya,Netherlands,Netherlands won by 117 runs,48654.0
426391,England Vs Australia 5Th Odi,2010-07-03,Australia tour of England and Ireland  - 2010 (2010),Australia,277.0,7.0,England,235.0,10.0,Lord's,London,England,Australia,Australia,Australia won by 42 runs,17780.0
450376,Afghanistan Vs Kenya 7Th Match,2010-07-05,"ICC World Cricket League Division One Afghanistan, Canada, Ireland, Kenya, Netherlands, Scotland in Netherlands - 2010 (2010)",Kenya,233.0,7.0,Afghanistan,234.0,9.0,VRA Ground,Amstelveen,Netherlands,Kenya,Afghanistan,Afghanistan won by 1 wicket (with 0 balls remaining),10364.0
450377,Ireland Vs Scotland 8Th Match,2010-07-05,"ICC World Cricket League Division One Afghanistan, Canada, Ireland, Kenya, Netherlands, Scotland in Netherlands - 2010 (2010)",Scotland,117.0,10.0,Ireland,120.0,5.0,Sportpark Westvliet,The Hague,Netherlands,Ireland,Ireland,Ireland won by 5 wickets (with 94 balls remaining),47397.0
450378,Netherlands Vs Canada 9Th Match,2010-07-05,"ICC World Cricket League Division One Afghanistan, Canada, Ireland, Kenya, Netherlands, Scotland in Netherlands - 2010 (2010)",Canada,168.0,10.0,Netherlands,169.0,3.0,Hazelaarweg,Rotterdam,Netherlands,Canada,Netherlands,Netherlands won by 7 wickets (with 44 balls remaining),48655.0
450379,Canada Vs Ireland 10Th Match,2010-07-07,"ICC World Cricket League Division One Afghanistan, Canada, Ireland, Kenya, Netherlands, Scotland in Netherlands - 2010 (2010)",Canada,154.0,9.0,Ireland,155.0,5.0,VRA Ground,Amstelveen,Netherlands,Canada,Ireland,Ireland won by 5 wickets (with 65 balls remaining),47397.0
450380,Kenya Vs Scotland 11Th Match,2010-07-07,"ICC World Cricket League Division One Afghanistan, Canada, Ireland, Kenya, Netherlands, Scotland in Netherlands - 2010 (2010)",Scotland,172.0,8.0,Kenya,166.0,10.0,Hazelaarweg,Rotterdam,Netherlands,Scotland,Scotland,Scotland won by 6 runs,52284.0
450381,Netherlands Vs Afghanistan 12Th Match,2010-07-07,"ICC World Cricket League Division One Afghanistan, Canada, Ireland, Kenya, Netherlands, Scotland in Netherlands - 2010 (2010)",Netherlands,202.0,8.0,Afghanistan,203.0,4.0,Sportpark Westvliet,The Hague,Netherlands,Afghanistan,Afghanistan,Afghanistan won by 6 wickets (with 45 balls remaining),48736.0
426403,England Vs Bangladesh 1St Odi,2010-07-08,"Bangladesh tour of England, Ireland and Scotland  - 2010 (2010)",Bangladesh,250.0,9.0,England,251.0,4.0,Trent Bridge,Nottingham,England,Bangladesh,England,England won by 6 wickets (with 29 balls remaining),7822.0
450382,Afghanistan Vs Scotland 13Th Match,2010-07-09,"ICC World Cricket League Division One Afghanistan, Canada, Ireland, Kenya, Netherlands, Scotland in Netherlands - 2010 (2010)",Afghanistan,141.0,10.0,Scotland,142.0,8.0,Hazelaarweg,Rotterdam,Netherlands,Afghanistan,Scotland,Scotland won by 2 wickets (with 37 balls remaining),8225.0
450383,Canada Vs Kenya 14Th Match,2010-07-09,"ICC World Cricket League Division One Afghanistan, Canada, Ireland, Kenya, Netherlands, Scotland in Netherlands - 2010 (2010)",Kenya,153.0,10.0,Canada,154.0,4.0,Sportpark Thurlede,Schiedam,Netherlands,Canada,Canada,Canada won by 6 wickets (with 85 balls remaining),57210.0
450384,Netherlands Vs Ireland 15Th Match,2010-07-09,"ICC World Cricket League Division One Afghanistan, Canada, Ireland, Kenya, Netherlands, Scotland in Netherlands - 2010 (2010)",Ireland,177.0,10.0,Netherlands,138.0,10.0,VRA Ground,Amstelveen,Netherlands,Ireland,Ireland,Ireland won by 39 runs,52631.0
450387,Canada Vs Kenya 5Th Place Play Off,2010-07-10,"ICC World Cricket League Division One Afghanistan, Canada, Ireland, Kenya, Netherlands, Scotland in Netherlands - 2010 (2010)",Kenya,190.0,10.0,Canada,194.0,7.0,Sportpark Thurlede,Schiedam,Netherlands,Canada,Canada,Canada won by 3 wickets (with 4 balls remaining),10334.0
450385,Ireland Vs Scotland Final,2010-07-10,"ICC World Cricket League Division One Afghanistan, Canada, Ireland, Kenya, Netherlands, Scotland in Netherlands - 2010 (2010)",Scotland,232.0,10.0,Ireland,233.0,4.0,VRA Ground,Amstelveen,Netherlands,Ireland,Ireland,Ireland won by 6 wickets (with 31 balls remaining),47397.0
450386,Netherlands Vs Afghanistan 3Rd Place Play Off,2010-07-10,"ICC World Cricket League Division One Afghanistan, Canada, Ireland, Kenya, Netherlands, Scotland in Netherlands - 2010 (2010)",Netherlands,218.0,5.0,Afghanistan,219.0,5.0,Hazelaarweg,Rotterdam,Netherlands,Netherlands,Afghanistan,Afghanistan won by 5 wickets (with 24 balls remaining),48736.0
426404,England Vs Bangladesh 2Nd Odi,2010-07-10,"Bangladesh tour of England, Ireland and Scotland  - 2010 (2010)",Bangladesh,236.0,7.0,England,231.0,10.0,County Ground,Bristol,England,England,Bangladesh,Bangladesh won by 5 runs,24672.0
426405,England Vs Bangladesh 3Rd Odi,2010-07-12,"Bangladesh tour of England, Ireland and Scotland  - 2010 (2010)",England,347.0,7.0,Bangladesh,203.0,10.0,Edgbaston,Birmingham,England,Bangladesh,England,England won by 144 runs,7023.0
450106,Ireland Vs Bangladesh 1St Odi,2010-07-15,"Bangladesh tour of England, Ireland and Scotland  - 2010 (2010)",Bangladesh,234.0,9.0,Ireland,235.0,3.0,Civil Service Cricket Club,Belfast,Ireland,Ireland,Ireland,Ireland won by 7 wickets (with 30 balls remaining),47403.0
450107,Ireland Vs Bangladesh 2Nd Odi,2010-07-16,"Bangladesh tour of England, Ireland and Scotland  - 2010 (2010)",Ireland,189.0,9.0,Bangladesh,191.0,4.0,Civil Service Cricket Club,Belfast,Ireland,Ireland,Bangladesh,Bangladesh won by 6 wickets (with 50 balls remaining) (D/L method),51377.0
450105,Bangladesh Vs Netherlands Only Odi,2010-07-20,"Bangladesh tour of England, Ireland and Scotland  - 2010 (2010)",Bangladesh,199.0,7.0,Netherlands,200.0,4.0,Titwood,Glasgow,Scotland,Netherlands,Netherlands,Netherlands won by 6 wickets (with 7 balls remaining),0.0
456662,India Vs New Zealand 1St Match,2010-08-10,"Sri Lanka Triangular Series India, New Zealand, Sri Lanka - 2010 (2010)",New Zealand,288.0,10.0,India,88.0,10.0,Rangiri Dambulla International Stadium,Dambulla,Sri Lanka,New Zealand,New Zealand,New Zealand won by 200 runs,44930.0
456664,Sri Lanka Vs New Zealand 2Nd Match,2010-08-13,"Sri Lanka Triangular Series India, New Zealand, Sri Lanka - 2010 (2010)",New Zealand,192.0,10.0,Sri Lanka,195.0,7.0,Rangiri Dambulla International Stadium,Dambulla,Sri Lanka,New Zealand,Sri Lanka,Sri Lanka won by 3 wickets (with 55 balls remaining),11334.0
